RecNum,EQID,EQName,Month,Day,Year,StationName,StaID,StaNetwork,StaSeqNum,StaLat,StaLong,M,Strike,Dip,Rake,EQmechanism,HypocenterLat,HypocenterLong,Zhyp,FiniteFaultModelFlag,Source_of_SourceParameters,Ztor,L,W,Repi,Rhyp,Rjb,Rrup,Rseis,Rx,Azimuth,Geology,Vs30,VsFlag,VsSource,VsReference,GroundMotionDataSource,PGA,T0.1S,T0.2S,T0.3S,T0.5S,T1.0S,T2.0S
552,5,Chino Hills,7,29,2008,Anaheim - Kraemer & La Palma,13883,CE,272,33.853,-117.858,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,14.2,19.662,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.118038517,0.197220689,0.217439647,0.267953354,0.217025344,0.113113218,0.021101659
553,5,Chino Hills,7,29,2008,Garden Grove - Hwy 22 & Harbor Blvd,13884,CE,273,33.767,-117.918,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,25.3,28.724,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.095703216,0.170499267,0.188148877,0.156211395,0.155884573,0.100203792,0.023559711
554,5,Chino Hills,7,29,2008,Garden Grove - Brookhurst & Westminster,13885,CE,274,33.757,-117.956,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,28.2,31.308,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.080847602,0.134699666,0.144830936,0.160822884,0.134391964,0.110818771,0.027229763
555,5,Chino Hills,7,29,2008,Garden Grove - Chapman & Gilbert,13886,CE,275,33.791,-117.968,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,26.1,29.431,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.109681645,0.164085344,0.170340835,0.22114701,0.260931025,0.117255277,0.0249974
556,5,Chino Hills,7,29,2008,Huntington Beach - Adams & Bushard,13887,CE,276,33.676,-117.963,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,36,38.483,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.051051593,0.069056137,0.078998987,0.096503368,0.145615933,0.083499102,0.018179109
557,5,Chino Hills,7,29,2008,Orange - Shaffer & Taft,13888,CE,277,33.819,-117.85,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,17,21.771,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.041934967,0.105527248,0.091715866,0.101109347,0.09797959,0.059290809,0.013634515
558,5,Chino Hills,7,29,2008,Santa Ana - I5 & 4th St,13889,CE,278,33.748,-117.844,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,24.1,27.673,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.104158676,0.200888029,0.240798671,0.313306559,0.127526468,0.043251358,0.012633289
559,5,Chino Hills,7,29,2008,Santa Ana - 1st & Franklin,13890,CE,279,33.742,-117.894,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,26.5,29.786,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.063713265,0.110995495,0.127436259,0.098966661,0.113271356,0.068409795,0.015362292
560,5,Chino Hills,7,29,2008,Santa Ana - Warner & Greenville,13891,CE,280,33.716,-117.904,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,29.5,32.484,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.080335247,0.118446612,0.198610171,0.1863062,0.134274346,0.069503237,0.014777009
561,5,Chino Hills,7,29,2008,Santa Ana - Macarthur & Bristol,13892,CE,281,33.7,-117.88,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,30.2,33.121,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.066582511,0.086941245,0.125857062,0.188722018,0.09198152,0.044611434,0.013103435
562,5,Chino Hills,7,29,2008,Orange - I5 & Chapman,13893,CE,282,33.785,-117.89,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,22.2,26.035,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.082167772,0.118355397,0.192997409,0.271727805,0.228711609,0.071346338,0.019683496
563,5,Chino Hills,7,29,2008,Garden Grove - Chapman & West,13894,CE,283,33.789,-117.922,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,23.5,27.152,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Rogers (1965),CESMD,0.150760835,0.22431674,0.239060662,0.285061397,0.295516497,0.088016476,0.021694239
564,5,Chino Hills,7,29,2008,Riverside - Hole & La Sierra,13913,CE,284,33.919,-117.488,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,25.9,29.254,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.127501023,0.221553605,0.296486087,0.219636063,0.049409007,0.009793876,0.002834854
565,5,Chino Hills,7,29,2008,Riverside - Hwy 91 & Central,13914,CE,285,33.951,-117.388,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,34.9,37.456,,,,,,Qoa,370.789,0,CGS geologic map,Rogers (1965),CESMD,0.065931195,0.188780296,0.137083916,0.10463508,0.050454831,0.006988562,0.001924838
566,5,Chino Hills,7,29,2008,Riverside - I215 & 3rd,13915,CE,286,33.979,-117.344,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,39,41.303,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.044273173,0.093386295,0.123741666,0.090319433,0.037032148,0.014924812,0.002348638
567,5,Chino Hills,7,29,2008,Riverside - Van Buren & Trautwein,13916,CE,287,33.895,-117.322,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,41.7,43.862,,,,,,Kgr,684.935,0,NGA flatfile,PEER (2008),CESMD,0.031417082,0.129903811,0.065284608,0.039687404,0.015115555,0.005095321,0.001076727
568,5,Chino Hills,7,29,2008,Norco - 1st & Hamner,13918,CE,288,33.904,-117.561,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,19.7,23.938,,,,,,Qoa,370.789,0,CGS geologic map,Rogers (1965),CESMD,0.14271676,0.385989637,0.139413055,0.0728775,0.03506993,0.009715709,0.003026285
569,5,Chino Hills,7,29,2008,Riverside - Limonite & Downey,13921,CE,289,33.975,-117.487,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,25.9,29.254,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.054258231,0.154460351,0.076007237,0.134231144,0.051341309,0.007431285,0.002127816
570,5,Chino Hills,7,29,2008,Lake Elsinore - Graham & Poe,13922,CE,290,33.669,-117.332,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,51.1,52.879,,,,,,J metamorphic,622.859,0,NGA flatfile,PEER (2008),CESMD,0.061930843,0.20110445,0.139456086,0.037876642,0.013308644,0.003960556,0.001424289
571,5,Chino Hills,7,29,2008,Homeland - Hwy 74 & Sultanas,13924,CE,291,33.748,-117.127,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,63.4,64.842,,,,,,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.027462785,0.082485635,0.093684577,0.027845826,0.012275097,0.00374465,0.000973899
572,5,Chino Hills,7,29,2008,Moreno Valley - Indian & Kennedy,13925,CE,292,33.902,-117.235,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,49.5,51.334,,,,,,"Qal, deep (incl LA)",271.441,0,NGA flatfile,PEER (2008),CESMD,0.021258056,0.076095861,0.050565205,0.046162106,0.01480098,0.004838285,0.001394848
573,5,Chino Hills,7,29,2008,Moreno Valley - Alessandro & Moreno Bch,13927,CE,293,33.921,-117.173,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,54.9,56.559,,,,,,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.042908517,0.132453766,0.106641455,0.114821601,0.041045828,0.00907458,0.001795383
574,5,Chino Hills,7,29,2008,Perris - San Jacinto & C St.,13928,CE,294,33.787,-117.23,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,52.9,54.62,,,,,,"Qal, thin",518,1,NGA flatfile,PEER (2008),CESMD,0.023176699,0.048832776,0.036133087,0.0154701,0.006019718,0.004417692,0.001039793
575,5,Chino Hills,7,29,2008,Menifee Valley - Murrieta & Scott,13929,CE,295,33.649,-117.205,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,62,63.474,,,,,,"Qal, thin",503,1,NGA flatfile,PEER (2008),CESMD,0.059525823,0.194530203,0.122200655,0.072018748,0.019469977,0.004603499,0.001342088
576,5,Chino Hills,7,29,2008,Sun City - I215 & McCall Blvd,13930,CE,296,33.715,-117.191,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,59.5,61.034,,,,,,"Qal, thin",338.539,0,NGA flatfile,PEER (2008),CESMD,0.03096605,0.080467509,0.066137357,0.054362487,0.032318261,0.007862468,0.001448586
577,5,Chino Hills,7,29,2008,Long Beach - Santa Fe & Willow,14001,CE,297,33.802,-118.215,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,45,47.01,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.04008498,0.088717529,0.08748537,0.072673723,0.062772685,0.046584547,0.012856205
578,5,Chino Hills,7,29,2008,Long Beach - 15th & Gundry,14002,CE,298,33.785,-118.173,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,42.2,44.337,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.029937576,0.052561298,0.075290438,0.056521146,0.070906629,0.038314097,0.012038023
579,5,Chino Hills,7,29,2008,San Pedro - 16th & Grand,14003,CE,299,33.73,-118.29,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,54.6,56.268,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.010748317,0.01429965,0.02020495,0.021514646,0.036395329,0.024370474,0.009522101
580,5,Chino Hills,7,29,2008,Los Angeles - Terminal Island,14004,CE,300,33.747,-118.26,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,51.3,53.072,,,,,,af/qi,202.45,0,CGS geologic map,Jennings (1962),CESMD,0.032425743,0.062298716,0.085993023,0.093346666,0.064659802,0.03117948,0.013394029
581,5,Chino Hills,7,29,2008,Long Beach - 2nd & Claremont,14005,CE,301,33.759,-118.131,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,40.2,42.438,,,,,,af/qi,202.45,0,CGS geologic map,Jennings (1962),CESMD,0.064230996,0.187499333,0.09575594,0.11848291,0.119662024,0.061951594,0.020180932
582,5,Chino Hills,7,29,2008,Huntington Beach - Edinger & Gothard,14006,CE,302,33.727,-118.001,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,33.4,36.063,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.067564694,0.092064977,0.141760361,0.144582157,0.137120385,0.111004504,0.027351782
583,5,Chino Hills,7,29,2008,Huntington Beach - Springdale & Heil,14007,CE,303,33.723,-118.026,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,35.3,37.829,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.126964606,0.175749822,0.229926075,0.251892834,0.272499541,0.103453371,0.026817904
584,5,Chino Hills,7,29,2008,Los Angeles - Slauson & Western,14017,CE,304,33.99,-118.312,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,50.7,52.492,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.054613467,0.132939836,0.118848643,0.132,0.086040921,0.058686455,0.011293671
585,5,Chino Hills,7,29,2008,Santa Fe Springs - Carmenita & Alondra,14026,CE,305,33.889,-118.047,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,27.1,30.321,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.052932345,0.090169285,0.097791104,0.109981817,0.111081952,0.054422054,0.013811227
586,5,Chino Hills,7,29,2008,Santa Fe Springs - Lakeland & Greenstone,14027,CE,306,33.928,-118.058,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,27.2,30.411,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.059800287,0.151400132,0.137852095,0.100396215,0.07385066,0.046446744,0.010300825
587,5,Chino Hills,7,29,2008,Culver City - Sepulveda & Sawtelle,14035,CE,308,33.993,-118.396,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,58.5,60.06,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.027442811,0.064835793,0.084917254,0.074404839,0.052195306,0.028226583,0.005715479
588,5,Chino Hills,7,29,2008,Redondo Beach - Grant & Mackay,14036,CE,309,33.869,-118.368,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,56.6,58.211,,,,,,Qs,297.917,0,CGS geologic map,Jennings (1962),CESMD,0.022502652,0.044022721,0.044029308,0.038142889,0.045566545,0.045637923,0.009355191
589,5,Chino Hills,7,29,2008,Torrance - Pac. Coast Hwy & Robinson,14037,CE,310,33.797,-118.338,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,55.8,57.433,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.028890174,0.068725541,0.076355484,0.05415921,0.043836743,0.021688707,0.007113255
590,5,Chino Hills,7,29,2008,Torrance - Pac. Coast Hwy & Calle Mayor,14038,CE,311,33.813,-118.37,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,58.1,59.671,,,,,,Qs,297.917,0,CGS geologic map,Jennings (1962),CESMD,0.026292407,0.07401054,0.062581467,0.037192741,0.035902089,0.017233688,0.006361604
591,5,Chino Hills,7,29,2008,Montebello - Date & Greenwood,14041,CE,312,33.991,-118.121,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,33.1,35.785,,,,,,Qoa,370.789,0,CGS geologic map,Rogers (1965),CESMD,0.087145788,0.21035684,0.16253615,0.123038612,0.145791975,0.054328169,0.009945351
592,5,Chino Hills,7,29,2008,Inglewood - 108th & Crenshaw,14043,CE,313,33.938,-118.327,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,52,53.749,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.025043811,0.067997353,0.049044877,0.048726174,0.043937456,0.030165875,0.007443118
593,5,Chino Hills,7,29,2008,Inglewood - Centinela & La Brea,14044,CE,314,33.976,-118.353,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,54.5,56.171,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.024460525,0.050087923,0.06059637,0.052666688,0.047334448,0.027995,0.007599941
594,5,Chino Hills,7,29,2008,Compton - Long Beach & Palmer,14058,CE,315,33.898,-118.209,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,41.5,43.672,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.062503026,0.112641023,0.165523412,0.121433109,0.089400224,0.047198305,0.011631681
595,5,Chino Hills,7,29,2008,Compton - Hwy 91 & Wilmington,14059,CE,316,33.876,-118.24,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,44.8,46.819,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.035532688,0.092177004,0.12754999,0.067887554,0.076558213,0.031215861,0.008331266
596,5,Chino Hills,7,29,2008,Vernon - I710 & Bandini,14060,CE,317,33.999,-118.178,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,38.5,40.831,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.0913284,0.163630682,0.228407531,0.215666409,0.141615677,0.060363068,0.01411028
597,5,Chino Hills,7,29,2008,Long Beach - Municipal Airport,14125,CE,318,33.818,-118.158,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,39.4,41.681,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.091655263,0.163373805,0.169422549,0.202938414,0.128792081,0.052709582,0.013368246
598,5,Chino Hills,7,29,2008,Long Beach - 2-story ECOC Bldg,14127,CE,319,33.81,-118.15,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,39.1,41.398,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.104223351,0.134632834,0.174539394,0.249319073,0.181424916,0.056069332,0.015379207
599,5,Chino Hills,7,29,2008,Lynwood - Imperial Hwy & Long Beach Blvd,14175,CE,320,33.931,-118.214,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,41.6,43.767,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.061850368,0.131799848,0.128965112,0.081352689,0.090435391,0.06566978,0.01357424
600,5,Chino Hills,7,29,2008,Southgate - Atlantic & Southern,14176,CE,321,33.948,-118.184,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,38.7,41.02,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.047004093,0.089163333,0.096395021,0.108406642,0.091493169,0.053123441,0.011313134
601,5,Chino Hills,7,29,2008,Manhattan Beach - Civic Center,14221,CE,322,33.888,-118.41,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,60,61.522,,,,,,Qs,297.917,0,CGS geologic map,Jennings (1962),CESMD,0.022017759,0.039967237,0.05452504,0.055151065,0.039616158,0.031849804,0.009991096
602,5,Chino Hills,7,29,2008,Long Beach - Recreation Park,14241,CE,323,33.777,-118.133,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,39.3,41.587,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.050792921,0.091343308,0.096706773,0.053459798,0.076899935,0.050287175,0.014830239
603,5,Chino Hills,7,29,2008,Long Beach - Rancho Los Cerritos,14242,CE,324,33.84,-118.195,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,41.7,43.862,,,,,,"Qal, deep, LA basin",405.189,0,NGA flatfile,PEER (2008),CESMD,0.052956072,0.070822595,0.143422453,0.115799827,0.094327621,0.043022204,0.009704844
604,5,Chino Hills,7,29,2008,Downey - County Maint. Bldg.,14368,CE,325,33.924,-118.168,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,37.3,39.702,,,,,,"Qal, deep, LA basin",271.9,1,NGA flatfile,PEER (2008),CESMD,0.071971163,0.162619187,0.118448301,0.079055424,0.08422648,0.048573141,0.010663395
605,5,Chino Hills,7,29,2008,Hawaiian Gardens - 212th & Norwalk,14400,CE,326,33.837,-118.072,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,31.3,34.127,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.083902686,0.149786515,0.188042548,0.130019229,0.166538284,0.098756266,0.020500732
606,5,Chino Hills,7,29,2008,Inglewood - Hollywood Park,14537,CE,327,33.952,-118.336,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,52.7,54.427,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.027976975,0.038183766,0.057382924,0.051229289,0.065708143,0.032389813,0.008686772
607,5,Chino Hills,7,29,2008,Long Beach - City Hall Grounds,14560,CE,328,33.769,-118.197,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,45,47.01,,,,,,Qoa,381.23,1,NGA flatfile,PEER (2008),CESMD,0.023347165,0.046342961,0.060276364,0.038951765,0.047596218,0.038389842,0.010013741
608,5,Chino Hills,7,29,2008,Seal Beach - 8-story Office Bldg,14578,CE,329,33.757,-118.084,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,36.8,39.233,,,,,,Qoa,370.789,0,NGA flatfile,PEER (2008),CESMD,0.109019771,0.202395652,0.125103957,0.161499226,0.242631408,0.096802893,0.025862134
609,5,Chino Hills,7,29,2008,Los Angeles - Manchester & Osage,14767,CE,331,33.963,-118.38,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,56.7,58.308,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.031858588,0.085219716,0.065184968,0.04725336,0.073702781,0.047509999,0.00974269
610,5,Chino Hills,7,29,2008,Los Angeles - MLK Hospital Grounds,14787,CE,332,33.924,-118.239,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,44.1,46.149,,,,,,"Qal, deep, LA basin",270.19,0,NGA flatfile,PEER (2008),CESMD,0.068557793,0.115716032,0.154453877,0.124310096,0.082134646,0.063845752,0.013799638
611,5,Chino Hills,7,29,2008,Los Angeles - 54th & Crenshaw,14820,CE,333,33.993,-118.342,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,53.5,55.202,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.027538004,0.073721503,0.060678167,0.058733296,0.054453099,0.039863768,0.008802772
612,5,Chino Hills,7,29,2008,Los Angeles - Vermont & 78th,14821,CE,334,33.969,-118.291,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,48.5,50.371,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.064629417,0.189351525,0.114758006,0.139574353,0.114254103,0.055418408,0.010810874
613,5,Chino Hills,7,29,2008,Los Angeles - Century & Aviation,14822,CE,335,33.945,-118.381,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,56.9,58.503,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.026790503,0.040830381,0.042109381,0.058595563,0.079812718,0.041607451,0.011296725
614,5,Chino Hills,7,29,2008,Los Angeles - Vermont & 182nd,14824,CE,336,33.868,-118.29,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,49.4,51.238,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.023107719,0.042124815,0.042618071,0.042195734,0.045032877,0.036776623,0.012399597
615,5,Chino Hills,7,29,2008,Los Angeles - 52nd & Central,14826,CE,337,33.996,-118.254,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,45.5,47.489,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.07088406,0.103980767,0.123474694,0.153622915,0.240966803,0.074735534,0.014208448
616,5,Chino Hills,7,29,2008,Downey - Imperial & Bellflower,14827,CE,338,33.92,-118.127,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,33.6,36.248,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.044256827,0.126150704,0.07896075,0.113878005,0.074146409,0.037811109,0.012859238
617,5,Chino Hills,7,29,2008,Downey - Florence & I605,14828,CE,339,33.939,-118.099,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,30.8,33.669,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.130596688,0.348585714,0.251759806,0.13368246,0.087808599,0.044498427,0.011234233
618,5,Chino Hills,7,29,2008,Bellflower - Flora Vista & Woodruff,14829,CE,340,33.883,-118.118,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,33.5,36.155,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.105085374,0.172765737,0.219881786,0.218997717,0.106287346,0.071144923,0.014839811
619,5,Chino Hills,7,29,2008,Lomita - Narbonne & Pacific Coast Hwy,14831,CE,341,33.792,-118.32,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,54.4,56.074,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.021262254,0.045395374,0.071824091,0.05362201,0.030879119,0.017929863,0.006665763
620,5,Chino Hills,7,29,2008,Hawthorne - Crenshaw & El Segundo,14834,CE,342,33.922,-118.327,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,52,53.749,,,,,,Qoa,370.789,0,CGS geologic map,Jennings (1962),CESMD,0.025807987,0.047404747,0.06799375,0.044663744,0.055713553,0.026196946,0.009166897
621,5,Chino Hills,7,29,2008,Wilmington - Avalon & Anaheim,14835,CE,343,33.781,-118.262,5.4,43,58,37,Reverse-oblique,33.955,-117.765,13.6,0,SCEC (2008),,,,49.8,51.624,,,,,,"Qal, deep (incl LA)",271.441,0,CGS geologic map,Jennings (1962),CESMD,0.02206472,0.046913537,0.043944624,0.04515108,0.030427619,0.033668086,0.00825203
